"","SD_mort","La_r","gen_r","M_repo","M_suv","gini_r","species_match","PCA_met_type"
"148",-0.966088153945193,-1.27478480285324,-0.0621480384636197,-2.12897990965463,-0.0667487407359767,0.645029005751146,"Amphimedon_compressa","ecto"
"149",-1.15619877415906,0.936111109902427,-0.386216170450713,0.546906053901729,-0.682180718865104,0.0335250574858836,"Isurus_oxyrinchus","ecto"
"150",-1.10538788407254,0.92720309019536,-0.316626256205875,0.392436946250054,-0.690176425781365,0.0585132557249194,"Isurus_oxyrinchus","ecto"
"151",2.44444066512061,0.759118802723808,0.144163584274834,2.20652458943066,1.57102672238426,-0.211302712662253,"Haliotis_laevigata","ecto"
"152",0.325746027726473,0.556477064656718,0.0855447185160186,0.350184370259207,0.781515325532295,0.176950227064852,"Umbonium_costatum","ecto"
"153",0.0107531590477604,-1.13136944558148,-1.35066157972691,1.18255288005287,-0.373397919212219,0.714062277850085,"Alces_alces","endo"
"154",0.857012017588621,-1.13136944558148,-1.26451577390365,1.59075931155754,-0.236574363100707,0.462522574391923,"Alces_alces","endo"
"155",-1.90949130055293,-1.78418392405935,-2.02719596819944,0.748004658150498,-0.976540331711531,-0.161234878575491,"Alces_alces","endo"
"156",-0.880327611752886,-1.7499999486917,-2.01773939619416,1.1744436877715,-1.45855372095255,1.12869425361423,"Alces_alces","endo"
"157",-2.0183546772728,-1.30842958713037,-1.93468478011433,1.81489617823929,-0.726385366191647,-1.7304912718737,"Canis_lupus","endo"
"158",-0.199661268816735,0.992882168972404,1.22433437245016,-1.09482074494152,1.50769548247162,0.927961724471558,"Cebus_capucinus","endo"
"159",-1.60579388138094,1.02207960994006,0.62946755245326,-0.790906069461469,0.868423356973576,1.11850801160111,"Cercopithecus_mitis","endo"
"160",-3.74090735889959,-1.08452086090202,-1.34032325024378,0.45805425579034,-0.448961902628013,-0.61724724382942,"Cervus_elaphus","endo"
"161",0.813613856946357,-1.66470655092999,-1.34958470327545,1.64613768322181,-0.934901339347203,0.298553991569355,"Cervus_elaphus","endo"
"162",0.928118139372026,-1.66470655092999,-1.30748092053451,1.60816210387219,-0.79454494823126,0.319634599081821,"Cervus_elaphus","endo"
"163",0.458375196802063,-1.66470655092999,-1.41609455370764,1.22876344600946,-0.660252061781123,0.597058005619056,"Cervus_elaphus","endo"
"164",0.43396809874774,-0.342162055912841,-0.807583230768817,0.738471954803296,0.288270418977446,0.688643405671573,"Eidolon_helvum","endo"
"165",-1.18073824679698,0.712102137664586,0.105552350621787,0.395313084247172,0.350160644855148,1.06768353260182,"Elephas_maximus","endo"
"166",-1.42491887833837,0.743756549692963,0.901077587580958,-1.00282102321163,1.26493426289784,1.29743848852831,"Gorilla_beringei","endo"
"167",-1.11307611765066,0.0377640720644183,0.0452272430267232,0.0554199917923004,1.21670705358245,0.993319222519122,"Macaca_mulatta","endo"
"168",-1.19764467086915,0.0377640720644183,-0.0782964139391195,0.041729637507595,0.972060515164734,1.01226813375387,"Macaca_mulatta","endo"
"169",-0.977929476747602,0.0377640720644183,0.189291471438921,0.0700468207695679,1.53145498413656,0.988035670621548,"Macaca_mulatta","endo"
"170",-0.712583202740717,-0.396894977647218,-0.501515438581175,-0.00602577549710481,-0.0656805258454729,0.804950993374789,"Macaca_mulatta","endo"
"171",-1.11857155955628,0.0377640720644183,-0.0754307613158266,0.0251232423470316,0.919688322472062,1.00278174537177,"Macaca_mulatta","endo"
"172",-0.956492608780494,-1.86973221889507,-1.55932262518191,0.161940909473021,-1.01461063819646,1.02915233869663,"Macropus_eugenii","endo"
"173",-0.935176644443514,-1.86973221889507,-1.53258703243745,0.394825501116246,-0.923905095859212,0.994430688441082,"Macropus_eugenii","endo"
"174",-0.908411416977832,-1.86973221889507,-1.48555842561449,-0.140013436286373,-1.03457582682027,1.01366446642911,"Macropus_eugenii","endo"
"175",-1.03359806546478,-1.86973221889507,-1.63130940319805,0.190046142634435,-1.07641779504166,1.04424800163496,"Macropus_eugenii","endo"
"176",-0.653750837950409,-0.919769869268082,-1.5847796241183,0.877439442236327,-1.32014173396622,-0.205667694245032,"Marmota_flaviventris","endo"
"177",-0.397413174419076,-0.850470111018089,-1.37381616219334,0.645291895121094,-1.21921255719454,0.24069702915159,"Marmota_flaviventris","endo"
"178",-1.09673182910972,-0.391751198213587,-1.26570271361674,0.475217913261134,-1.25583466713558,1.394589604835,"Mirounga_leonina","endo"
"179",-0.51183344082346,-1.18043172233198,-0.529546534090897,1.41096330738734,-1.04597572405336,0.543088469401937,"Mustela_erminea","endo"
"180",-0.179234279628005,-1.36911966324714,-1.42401062105811,0.786454008004043,-1.37527067296626,0.267601244457979,"Odocoileus_virginianus","endo"
"181",0.339189396620613,-1.36911966324714,-1.31379640336581,0.968238806315363,-0.922274740220175,0.537277436290796,"Odocoileus_virginianus","endo"
"182",0.671052618300033,-1.36911966324714,-1.26360153214739,1.13933472873497,-0.519660665463434,0.617120776690076,"Odocoileus_virginianus","endo"
