plot,habitat,species code,mptype,number,percent.cov
14,aspen,ROSNUT,wholeplot,1,2.5
24,aspen,ROSNUT,microplot,5,2.5
24,aspen,ROSNUT,microplot,6,2.5
24,aspen,ROSNUT,microplot,9,2.5
24,aspen,ROSNUT,subplot,2,62.5
24,aspen,ROSNUT,midplot,1,2.5
24,aspen,ROSNUT,wholeplot,1,2.5
32,aspen,ROSNUT,microplot,3,14.5
32,aspen,ROSNUT,microplot,4,2.5
32,aspen,ROSNUT,microplot,6,2.5
32,aspen,ROSNUT,microplot,8,2.5
32,aspen,ROSNUT,microplot,9,2.5
32,aspen,ROSNUT,microplot,10,37.5
32,aspen,ROSNUT,subplot,2,37.5
32,aspen,ROSNUT,wholeplot,1,2.5
45,aspen,ROSNUT,microplot,1,14.5
45,aspen,ROSNUT,microplot,2,14.5
45,aspen,ROSNUT,microplot,6,14.5
45,aspen,ROSNUT,microplot,7,37.5
45,aspen,ROSNUT,microplot,10,2.5
45,aspen,ROSNUT,subplot,2,2.5
45,aspen,ROSNUT,midplot,1,2.5
45,aspen,ROSNUT,wholeplot,1,2.5
47,aspen,ROSNUT,microplot,4,37.5
47,aspen,ROSNUT,microplot,9,14.5
47,aspen,ROSNUT,microplot,10,37.5
47,aspen,ROSNUT,microplot,1,14.5
47,aspen,ROSNUT,microplot,2,37.5
47,aspen,ROSNUT,midplot,1,2.5
47,aspen,ROSNUT,wholeplot,1,2.5
49,aspen,ROSNUT,microplot,2,2.5
49,aspen,ROSNUT,microplot,7,2.5
49,aspen,ROSNUT,microplot,9,2.5
49,aspen,ROSNUT,microplot,10,2.5
49,aspen,ROSNUT,midplot,1,2.5
49,aspen,ROSNUT,wholeplot,1,2.5
50,aspen,ROSNUT,microplot,6,37.5
50,aspen,ROSNUT,microplot,10,14.5
50,aspen,ROSNUT,subplot,1,2.5
50,aspen,ROSNUT,midplot,1,2.5
50,aspen,ROSNUT,wholeplot,1,2.5
51,aspen,ROSNUT,microplot,2,2.5
51,aspen,ROSNUT,microplot,8,2.5
51,aspen,ROSNUT,subplot,1,37.5
51,aspen,ROSNUT,midplot,1,2.5
51,aspen,ROSNUT,wholeplot,1,2.5
60,aspen,ROSNUT,microplot,1,2.5
60,aspen,ROSNUT,microplot,2,2.5
60,aspen,ROSNUT,microplot,3,62.5
60,aspen,ROSNUT,microplot,4,14.5
60,aspen,ROSNUT,microplot,5,2.5
60,aspen,ROSNUT,microplot,7,14.5
60,aspen,ROSNUT,microplot,8,14.5
60,aspen,ROSNUT,subplot,2,37.5
60,aspen,ROSNUT,midplot,1,2.5
60,aspen,ROSNUT,wholeplot,1,2.5
62,aspen,ROSNUT,microplot,4,14.5
62,aspen,ROSNUT,microplot,6,2.5
62,aspen,ROSNUT,microplot,9,2.5
62,aspen,ROSNUT,subplot,1,2.5
62,aspen,ROSNUT,subplot,2,2.5
62,aspen,ROSNUT,wholeplot,1,2.5
65,aspen,ROSNUT,microplot,5,14.5
65,aspen,ROSNUT,microplot,6,2.5
65,aspen,ROSNUT,microplot,8,37.5
65,aspen,ROSNUT,microplot,9,2.5
65,aspen,ROSNUT,microplot,10,14.5
65,aspen,ROSNUT,subplot,2,2.5
65,aspen,ROSNUT,wholeplot,1,2.5
80,aspen,ROSNUT,microplot,1,2.5
80,aspen,ROSNUT,microplot,2,2.5
80,aspen,ROSNUT,microplot,3,85
80,aspen,ROSNUT,microplot,4,37.5
80,aspen,ROSNUT,microplot,5,85
80,aspen,ROSNUT,microplot,6,14.5
80,aspen,ROSNUT,microplot,7,2.5
80,aspen,ROSNUT,microplot,9,14.5
80,aspen,ROSNUT,subplot,1,37.5
80,aspen,ROSNUT,subplot,2,14.5
80,aspen,ROSNUT,midplot,1,2.5
80,aspen,ROSNUT,wholeplot,1,2.5
81,aspen,ROSNUT,microplot,2,2.5
81,aspen,ROSNUT,microplot,8,2.5
81,aspen,ROSNUT,microplot,9,2.5
81,aspen,ROSNUT,microplot,10,2.5
81,aspen,ROSNUT,subplot,2,2.5
81,aspen,ROSNUT,midplot,1,2.5
81,aspen,ROSNUT,wholeplot,1,2.5
82,aspen,ROSNUT,wholeplot,1,2.5
49,aspen,SALSPP,subplot,1,2.5
49,aspen,SALSPP,wholeplot,1,2.5
14,aspen,SCOFES,microplot,5,37.5
14,aspen,SCOFES,microplot,6,85
14,aspen,SCOFES,microplot,7,97.5
14,aspen,SCOFES,microplot,8,85
14,aspen,SCOFES,microplot,10,97.5
14,aspen,SCOFES,midplot,1,2.5
14,aspen,SCOFES,wholeplot,1,2.5
60,aspen,SENPSE,wholeplot,1,2.5
1,aspen,SILMEN,midplot,1,2.5
1,aspen,SILMEN,wholeplot,1,2.5
1,aspen,SILMEN,microplot,4,2.5
1,aspen,SILMEN,microplot,5,2.5
1,aspen,SILMEN,microplot,9,2.5
1,aspen,SILMEN,subplot,2,2.5
2,aspen,SILMEN,wholeplot,1,2.5
4,aspen,SILMEN,microplot,8,14.5
4,aspen,SILMEN,midplot,1,2.5
4,aspen,SILMEN,wholeplot,1,2.5
5,aspen,SILMEN,subplot,1,2.5
5,aspen,SILMEN,wholeplot,1,2.5
11,aspen,SILMEN,microplot,4,2.5
11,aspen,SILMEN,subplot,1,2.5
11,aspen,SILMEN,subplot,2,2.5
11,aspen,SILMEN,wholeplot,1,2.5
32,aspen,SILMEN,microplot,4,2.5
32,aspen,SILMEN,wholeplot,1,2.5
45,aspen,SILMEN,wholeplot,1,2.5
47,aspen,SILMEN,microplot,6,2.5
47,aspen,SILMEN,microplot,9,2.5
47,aspen,SILMEN,wholeplot,1,2.5
51,aspen,SILMEN,microplot,8,2.5
51,aspen,SILMEN,wholeplot,1,2.5
80,aspen,SILMEN,microplot,1,2.5
80,aspen,SILMEN,microplot,6,2.5
80,aspen,SILMEN,microplot,10,2.5
80,aspen,SILMEN,midplot,1,2.5
80,aspen,SILMEN,wholeplot,1,2.5
81,aspen,SILMEN,microplot,3,2.5
81,aspen,SILMEN,midplot,1,2.5
81,aspen,SILMEN,wholeplot,1,2.5
4,aspen,SMIRAC,microplot,10,14.5
4,aspen,SMIRAC,wholeplot,1,2.5
4,aspen,SMIRAC,,,2.5
11,aspen,SMIRAC,wholeplot,1,2.5
47,aspen,SMIRAC,wholeplot,1,2.5
1,aspen,SMISTE,microplot,1,14.5
1,aspen,SMISTE,microplot,2,37.5
1,aspen,SMISTE,microplot,3,14.5
1,aspen,SMISTE,microplot,5,14.5
1,aspen,SMISTE,microplot,6,14.5
1,aspen,SMISTE,microplot,7,2.5
1,aspen,SMISTE,microplot,8,2.5
1,aspen,SMISTE,microplot,9,37.5
1,aspen,SMISTE,microplot,10,2.5
1,aspen,SMISTE,midplot,1,2.5
1,aspen,SMISTE,wholeplot,1,2.5
1,aspen,SMISTE,,,2.5
4,aspen,SMISTE,microplot,2,2.5
4,aspen,SMISTE,microplot,6,14.5
4,aspen,SMISTE,microplot,7,2.5
4,aspen,SMISTE,microplot,8,14.5
4,aspen,SMISTE,microplot,9,2.5
4,aspen,SMISTE,microplot,10,14.5
4,aspen,SMISTE,subplot,2,2.5
4,aspen,SMISTE,midplot,1,2.5
4,aspen,SMISTE,wholeplot,1,2.5
6,aspen,SMISTE,microplot,1,62.5
6,aspen,SMISTE,microplot,6,2.5
6,aspen,SMISTE,microplot,7,14.5
6,aspen,SMISTE,microplot,10,2.5
6,aspen,SMISTE,subplot,1,2.5
6,aspen,SMISTE,subplot,2,2.5
6,aspen,SMISTE,midplot,1,2.5
6,aspen,SMISTE,wholeplot,1,2.5
9,aspen,SMISTE,wholeplot,1,2.5
10,aspen,SMISTE,microplot,1,85
10,aspen,SMISTE,microplot,2,37.5
10,aspen,SMISTE,microplot,3,14.5
10,aspen,SMISTE,microplot,4,85
10,aspen,SMISTE,microplot,5,62.5
10,aspen,SMISTE,microplot,6,37.5
10,aspen,SMISTE,microplot,7,85
10,aspen,SMISTE,microplot,9,37.5
10,aspen,SMISTE,microplot,10,14.5
10,aspen,SMISTE,subplot,2,2.5
10,aspen,SMISTE,midplot,1,2.5
10,aspen,SMISTE,wholeplot,1,2.5
11,aspen,SMISTE,microplot,1,14.5
11,aspen,SMISTE,microplot,2,37.5
11,aspen,SMISTE,microplot,4,62.5
11,aspen,SMISTE,microplot,5,14.5
11,aspen,SMISTE,microplot,6,37.5
11,aspen,SMISTE,microplot,9,2.5
11,aspen,SMISTE,subplot,1,2.5
11,aspen,SMISTE,subplot,2,2.5
11,aspen,SMISTE,midplot,1,2.5
11,aspen,SMISTE,wholeplot,1,2.5
14,aspen,SMISTE,microplot,4,2.5
14,aspen,SMISTE,microplot,6,14.5
14,aspen,SMISTE,subplot,2,2.5
14,aspen,SMISTE,wholeplot,1,2.5
45,aspen,SMISTE,microplot,3,37.5
45,aspen,SMISTE,microplot,6,97.5
45,aspen,SMISTE,microplot,7,37.5
45,aspen,SMISTE,microplot,8,62.5
45,aspen,SMISTE,subplot,2,2.5
45,aspen,SMISTE,midplot,1,2.5
45,aspen,SMISTE,wholeplot,1,2.5
47,aspen,SMISTE,microplot,2,2.5
47,aspen,SMISTE,microplot,4,37.5
47,aspen,SMISTE,microplot,5,2.5
47,aspen,SMISTE,microplot,9,2.5
47,aspen,SMISTE,subplot,2,2.5
47,aspen,SMISTE,midplot,1,2.5
47,aspen,SMISTE,wholeplot,1,2.5
49,aspen,SMISTE,microplot,6,37.5
49,aspen,SMISTE,microplot,7,62.5
49,aspen,SMISTE,midplot,1,2.5
49,aspen,SMISTE,wholeplot,1,2.5
51,aspen,SMISTE,microplot,2,2.5
51,aspen,SMISTE,microplot,3,2.5
51,aspen,SMISTE,microplot,5,14.5
51,aspen,SMISTE,microplot,6,62.5
51,aspen,SMISTE,microplot,8,14.5
51,aspen,SMISTE,microplot,9,2.5
51,aspen,SMISTE,microplot,10,14.5
51,aspen,SMISTE,subplot,1,2.5
51,aspen,SMISTE,subplot,2,2.5
51,aspen,SMISTE,midplot,1,2.5
51,aspen,SMISTE,wholeplot,1,2.5
82,aspen,SMISTE,midplot,1,2.5
5,aspen,SONARV,microplot,6,2.5
5,aspen,SONARV,subplot,2,2.5
5,aspen,SONARV,wholeplot,1,2.5
45,aspen,SONARV,wholeplot,1,2.5
47,aspen,SONARV,wholeplot,1,2.5
49,aspen,SONARV,wholeplot,1,2.5
50,aspen,SONARV,microplot,7,2.5
50,aspen,SONARV,microplot,8,37.5
50,aspen,SONARV,microplot,10,2.5
50,aspen,SONARV,wholeplot,1,2.5
1,aspen,SYMALB,microplot,1,37.5
1,aspen,SYMALB,microplot,2,97.5
1,aspen,SYMALB,microplot,3,97.5
1,aspen,SYMALB,microplot,5,97.5
1,aspen,SYMALB,microplot,6,97.5
1,aspen,SYMALB,microplot,7,85
1,aspen,SYMALB,microplot,8,85
1,aspen,SYMALB,microplot,9,85
1,aspen,SYMALB,microplot,10,85
1,aspen,SYMALB,subplot,1,37.5
1,aspen,SYMALB,subplot,2,14.5
1,aspen,SYMALB,midplot,1,2.5
1,aspen,SYMALB,wholeplot,1,2.5
2,aspen,SYMALB,microplot,1,2.5
2,aspen,SYMALB,microplot,2,37.5
2,aspen,SYMALB,microplot,3,37.5
2,aspen,SYMALB,microplot,4,85
2,aspen,SYMALB,microplot,5,85
2,aspen,SYMALB,microplot,6,37.5
2,aspen,SYMALB,microplot,7,85
2,aspen,SYMALB,microplot,8,62.5
2,aspen,SYMALB,microplot,9,97.5
2,aspen,SYMALB,microplot,10,97.5
2,aspen,SYMALB,subplot,1,85
2,aspen,SYMALB,subplot,2,37.5
2,aspen,SYMALB,midplot,1,2.5
2,aspen,SYMALB,wholeplot,1,2.5
4,aspen,SYMALB,microplot,1,62.5
4,aspen,SYMALB,microplot,2,14.5
4,aspen,SYMALB,microplot,3,37.5
4,aspen,SYMALB,microplot,4,14.5
4,aspen,SYMALB,microplot,5,97.5
4,aspen,SYMALB,microplot,6,62.5
4,aspen,SYMALB,microplot,7,37.5
4,aspen,SYMALB,microplot,8,85
4,aspen,SYMALB,microplot,9,37.5
4,aspen,SYMALB,microplot,10,62.5
4,aspen,SYMALB,subplot,1,62.5
4,aspen,SYMALB,subplot,2,97.5
4,aspen,SYMALB,midplot,1,2.5
4,aspen,SYMALB,wholeplot,1,2.5
5,aspen,SYMALB,microplot,1,85
5,aspen,SYMALB,microplot,2,85
5,aspen,SYMALB,microplot,3,2.5
5,aspen,SYMALB,microplot,5,37.5
5,aspen,SYMALB,microplot,6,37.5
5,aspen,SYMALB,microplot,7,85
5,aspen,SYMALB,microplot,9,85
5,aspen,SYMALB,subplot,1,62.5
5,aspen,SYMALB,midplot,1,2.5
5,aspen,SYMALB,wholeplot,1,2.5
6,aspen,SYMALB,microplot,2,37.5
6,aspen,SYMALB,microplot,3,85
6,aspen,SYMALB,microplot,4,85
6,aspen,SYMALB,microplot,5,85
6,aspen,SYMALB,microplot,6,37.5
6,aspen,SYMALB,microplot,7,37.5
6,aspen,SYMALB,microplot,8,62.5
6,aspen,SYMALB,microplot,9,62.5
6,aspen,SYMALB,microplot,10,97.5
6,aspen,SYMALB,subplot,2,2.5
6,aspen,SYMALB,midplot,1,2.5
6,aspen,SYMALB,wholeplot,1,2.5
7,aspen,SYMALB,subplot,1,2.5
7,aspen,SYMALB,wholeplot,1,2.5
9,aspen,SYMALB,microplot,2,2.5
9,aspen,SYMALB,microplot,3,14.5
9,aspen,SYMALB,microplot,4,2.5
9,aspen,SYMALB,microplot,5,2.5
9,aspen,SYMALB,microplot,6,97.5
9,aspen,SYMALB,microplot,7,14.5
9,aspen,SYMALB,microplot,8,37.5
9,aspen,SYMALB,subplot,1,2.5
9,aspen,SYMALB,midplot,1,2.5
9,aspen,SYMALB,wholeplot,1,2.5
10,aspen,SYMALB,microplot,2,37.5
10,aspen,SYMALB,microplot,3,37.5
10,aspen,SYMALB,microplot,4,2.5
10,aspen,SYMALB,microplot,7,37.5
10,aspen,SYMALB,microplot,2,2.5
10,aspen,SYMALB,subplot,1,37.5
10,aspen,SYMALB,subplot,2,14.5
10,aspen,SYMALB,midplot,1,2.5
10,aspen,SYMALB,wholeplot,1,2.5
11,aspen,SYMALB,microplot,1,85
11,aspen,SYMALB,microplot,3,85
11,aspen,SYMALB,microplot,4,14.5
11,aspen,SYMALB,microplot,5,14.5
11,aspen,SYMALB,microplot,6,62.5
11,aspen,SYMALB,microplot,7,37.5
11,aspen,SYMALB,microplot,8,85
11,aspen,SYMALB,microplot,9,37.5
11,aspen,SYMALB,microplot,10,85
11,aspen,SYMALB,subplot,1,85
11,aspen,SYMALB,subplot,2,14.5
11,aspen,SYMALB,midplot,1,2.5
11,aspen,SYMALB,wholeplot,1,2.5
14,aspen,SYMALB,wholeplot,1,2.5
14,aspen,SYMALB,midplot,1,2.5
18,aspen,SYMALB,microplot,6,14.5
18,aspen,SYMALB,wholeplot,1,2.5
24,aspen,SYMALB,microplot,5,97.5
24,aspen,SYMALB,microplot,6,62.5
24,aspen,SYMALB,subplot,2,2.5
24,aspen,SYMALB,midplot,1,2.5
24,aspen,SYMALB,wholeplot,1,2.5
32,aspen,SYMALB,microplot,4,62.5
32,aspen,SYMALB,microplot,5,97.5
32,aspen,SYMALB,microplot,7,2.5
32,aspen,SYMALB,microplot,9,62.5
32,aspen,SYMALB,microplot,10,62.5
32,aspen,SYMALB,subplot,1,37.5
32,aspen,SYMALB,subplot,2,62.5
32,aspen,SYMALB,midplot,1,2.5
32,aspen,SYMALB,wholeplot,1,2.5
45,aspen,SYMALB,microplot,4,97.5
45,aspen,SYMALB,microplot,5,2.5
45,aspen,SYMALB,subplot,1,2.5
45,aspen,SYMALB,subplot,2,2.5
45,aspen,SYMALB,midplot,1,2.5
45,aspen,SYMALB,wholeplot,1,2.5
47,aspen,SYMALB,microplot,1,85
47,aspen,SYMALB,microplot,2,85
47,aspen,SYMALB,microplot,3,14.5
47,aspen,SYMALB,microplot,4,14.5
47,aspen,SYMALB,microplot,5,37.5
47,aspen,SYMALB,microplot,6,2.5
47,aspen,SYMALB,microplot,7,37.5
47,aspen,SYMALB,microplot,8,14.5
47,aspen,SYMALB,microplot,9,14.5
47,aspen,SYMALB,microplot,10,2.5
47,aspen,SYMALB,subplot,1,37.5
47,aspen,SYMALB,subplot,2,14.5
47,aspen,SYMALB,midplot,1,2.5
47,aspen,SYMALB,wholeplot,1,2.5
49,aspen,SYMALB,subplot,1,2.5
49,aspen,SYMALB,wholeplot,1,2.5
50,aspen,SYMALB,microplot,1,37.5
50,aspen,SYMALB,microplot,2,37.5
50,aspen,SYMALB,microplot,5,97.5
50,aspen,SYMALB,subplot,1,14.5
50,aspen,SYMALB,wholeplot,1,2.5
51,aspen,SYMALB,subplot,2,97.5
51,aspen,SYMALB,midplot,1,2.5
51,aspen,SYMALB,wholeplot,1,2.5
51,aspen,SYMALB,microplot,1,2.5
51,aspen,SYMALB,microplot,2,62.5
51,aspen,SYMALB,microplot,3,2.5
51,aspen,SYMALB,microplot,4,14.5
51,aspen,SYMALB,microplot,7,37.5
51,aspen,SYMALB,microplot,8,37.5
51,aspen,SYMALB,microplot,9,97.5
51,aspen,SYMALB,microplot,10,14.5
60,aspen,SYMALB,microplot,4,2.5
60,aspen,SYMALB,subplot,2,2.5
60,aspen,SYMALB,midplot,1,2.5
60,aspen,SYMALB,wholeplot,1,2.5
62,aspen,SYMALB,wholeplot,1,2.5
80,aspen,SYMALB,microplot,1,97.5
80,aspen,SYMALB,microplot,2,62.5
80,aspen,SYMALB,microplot,3,97.5
80,aspen,SYMALB,microplot,4,85
80,aspen,SYMALB,microplot,5,37.5
80,aspen,SYMALB,microplot,6,97.5
80,aspen,SYMALB,microplot,7,97.5
80,aspen,SYMALB,microplot,8,97.5
80,aspen,SYMALB,microplot,10,97.5
80,aspen,SYMALB,subplot,1,37.5
80,aspen,SYMALB,subplot,2,97.5
80,aspen,SYMALB,midplot,1,2.5
80,aspen,SYMALB,wholeplot,1,2.5
1,aspen,TAROFF,microplot,1,2.5
1,aspen,TAROFF,microplot,4,2.5
1,aspen,TAROFF,microplot,5,2.5
1,aspen,TAROFF,microplot,6,2.5
1,aspen,TAROFF,microplot,10,37.5
1,aspen,TAROFF,subplot,1,2.5
1,aspen,TAROFF,subplot,2,2.5
1,aspen,TAROFF,midplot,1,2.5
1,aspen,TAROFF,wholeplot,1,2.5
2,aspen,TAROFF,microplot,2,2.5
2,aspen,TAROFF,wholeplot,1,2.5
4,aspen,TAROFF,microplot,3,2.5
4,aspen,TAROFF,microplot,4,2.5
4,aspen,TAROFF,microplot,6,2.5
4,aspen,TAROFF,microplot,7,2.5
4,aspen,TAROFF,subplot,2,2.5
4,aspen,TAROFF,midplot,1,2.5
4,aspen,TAROFF,wholeplot,1,2.5
5,aspen,TAROFF,microplot,1,2.5
5,aspen,TAROFF,microplot,4,2.5
5,aspen,TAROFF,microplot,5,14.5
5,aspen,TAROFF,microplot,6,14.5
5,aspen,TAROFF,microplot,7,2.5
5,aspen,TAROFF,microplot,8,37.5
5,aspen,TAROFF,microplot,9,37.5
5,aspen,TAROFF,microplot,10,2.5
5,aspen,TAROFF,subplot,1,2.5
5,aspen,TAROFF,subplot,1,2.5
5,aspen,TAROFF,midplot,1,2.5
5,aspen,TAROFF,wholeplot,1,2.5
6,aspen,TAROFF,microplot,1,14.5
6,aspen,TAROFF,microplot,2,14.5
6,aspen,TAROFF,microplot,4,2.5
6,aspen,TAROFF,microplot,6,2.5
6,aspen,TAROFF,microplot,7,2.5
6,aspen,TAROFF,microplot,8,2.5
6,aspen,TAROFF,microplot,9,2.5
6,aspen,TAROFF,subplot,1,2.5
6,aspen,TAROFF,subplot,2,2.5
6,aspen,TAROFF,midplot,1,2.5
6,aspen,TAROFF,wholeplot,1,2.5
7,aspen,TAROFF,microplot,1,37.5
7,aspen,TAROFF,microplot,4,2.5
7,aspen,TAROFF,microplot,5,2.5
7,aspen,TAROFF,microplot,6,2.5
7,aspen,TAROFF,microplot,7,2.5
7,aspen,TAROFF,microplot,9,2.5
7,aspen,TAROFF,subplot,2,2.5
7,aspen,TAROFF,midplot,1,2.5
7,aspen,TAROFF,wholeplot,1,2.5
9,aspen,TAROFF,subplot,1,2.5
9,aspen,TAROFF,subplot,2,2.5
9,aspen,TAROFF,midplot,1,2.5
9,aspen,TAROFF,wholeplot,1,2.5
9,aspen,TAROFF,microplot,1,2.5
9,aspen,TAROFF,microplot,2,2.5
9,aspen,TAROFF,microplot,3,2.5
9,aspen,TAROFF,microplot,5,2.5
9,aspen,TAROFF,microplot,7,2.5
9,aspen,TAROFF,microplot,9,37.5
10,aspen,TAROFF,microplot,1,2.5
10,aspen,TAROFF,microplot,2,2.5
10,aspen,TAROFF,microplot,4,14.5
10,aspen,TAROFF,microplot,5,2.5
10,aspen,TAROFF,microplot,6,2.5
10,aspen,TAROFF,microplot,7,2.5
10,aspen,TAROFF,microplot,8,14.5
10,aspen,TAROFF,microplot,9,14.5
10,aspen,TAROFF,subplot,1,2.5
10,aspen,TAROFF,subplot,2,2.5
10,aspen,TAROFF,midplot,1,2.5
10,aspen,TAROFF,wholeplot,1,2.5
11,aspen,TAROFF,microplot,4,2.5
11,aspen,TAROFF,subplot,1,2.5
11,aspen,TAROFF,midplot,1,2.5
11,aspen,TAROFF,wholeplot,1,2.5
14,aspen,TAROFF,microplot,1,14.5
14,aspen,TAROFF,microplot,3,2.5
14,aspen,TAROFF,microplot,4,14.5
14,aspen,TAROFF,microplot,5,2.5
14,aspen,TAROFF,microplot,6,2.5
14,aspen,TAROFF,microplot,7,14.5
14,aspen,TAROFF,microplot,8,2.5
14,aspen,TAROFF,microplot,10,14.5
14,aspen,TAROFF,subplot,1,2.5
14,aspen,TAROFF,subplot,2,2.5
14,aspen,TAROFF,midplot,1,2.5
14,aspen,TAROFF,wholeplot,1,2.5
18,aspen,TAROFF,microplot,1,14.5
18,aspen,TAROFF,microplot,2,2.5
18,aspen,TAROFF,microplot,3,14.5
18,aspen,TAROFF,microplot,4,2.5
18,aspen,TAROFF,microplot,5,14.5
18,aspen,TAROFF,microplot,6,14.5
18,aspen,TAROFF,microplot,7,14.5
18,aspen,TAROFF,microplot,8,14.5
18,aspen,TAROFF,microplot,9,2.5
18,aspen,TAROFF,microplot,10,14.5
18,aspen,TAROFF,subplot,1,2.5
18,aspen,TAROFF,subplot,2,2.5
18,aspen,TAROFF,midplot,1,2.5
18,aspen,TAROFF,wholeplot,1,2.5
24,aspen,TAROFF,microplot,1,14.5
24,aspen,TAROFF,microplot,2,14.5
24,aspen,TAROFF,microplot,3,2.5
24,aspen,TAROFF,microplot,4,37.5
24,aspen,TAROFF,microplot,5,37.5
24,aspen,TAROFF,microplot,6,14.5
24,aspen,TAROFF,microplot,7,37.5
24,aspen,TAROFF,microplot,8,14.5
24,aspen,TAROFF,microplot,9,14.5
24,aspen,TAROFF,microplot,10,37.5
24,aspen,TAROFF,subplot,1,2.5
24,aspen,TAROFF,subplot,2,2.5
24,aspen,TAROFF,midplot,1,2.5
24,aspen,TAROFF,wholeplot,1,2.5
32,aspen,TAROFF,microplot,1,2.5
32,aspen,TAROFF,microplot,2,2.5
32,aspen,TAROFF,microplot,3,14.5
32,aspen,TAROFF,microplot,4,2.5
32,aspen,TAROFF,microplot,6,14.5
32,aspen,TAROFF,microplot,7,2.5
32,aspen,TAROFF,microplot,8,14.5
32,aspen,TAROFF,microplot,10,2.5
32,aspen,TAROFF,subplot,1,2.5
32,aspen,TAROFF,midplot,1,2.5
32,aspen,TAROFF,wholeplot,1,2.5
45,aspen,TAROFF,microplot,1,2.5
45,aspen,TAROFF,microplot,2,37.5
45,aspen,TAROFF,microplot,3,14.5
45,aspen,TAROFF,microplot,5,37.5
45,aspen,TAROFF,microplot,6,14.5
45,aspen,TAROFF,microplot,7,37.5
45,aspen,TAROFF,microplot,8,14.5
45,aspen,TAROFF,microplot,9,37.5
45,aspen,TAROFF,microplot,10,2.5
45,aspen,TAROFF,subplot,1,2.5
45,aspen,TAROFF,subplot,2,2.5
45,aspen,TAROFF,midplot,1,2.5
45,aspen,TAROFF,wholeplot,1,2.5
47,aspen,TAROFF,microplot,1,2.5
47,aspen,TAROFF,microplot,2,2.5
47,aspen,TAROFF,microplot,5,2.5
47,aspen,TAROFF,microplot,6,14.5
47,aspen,TAROFF,microplot,8,2.5
47,aspen,TAROFF,microplot,9,2.5
47,aspen,TAROFF,subplot,1,2.5
47,aspen,TAROFF,midplot,1,2.5
47,aspen,TAROFF,wholeplot,1,2.5
49,aspen,TAROFF,microplot,1,14.5
49,aspen,TAROFF,microplot,2,37.5
49,aspen,TAROFF,microplot,3,2.5
49,aspen,TAROFF,microplot,4,2.5
49,aspen,TAROFF,microplot,5,14.5
49,aspen,TAROFF,microplot,6,37.5
49,aspen,TAROFF,microplot,9,2.5
49,aspen,TAROFF,microplot,10,14.5
49,aspen,TAROFF,subplot,1,2.5
49,aspen,TAROFF,subplot,2,2.5
49,aspen,TAROFF,midplot,1,2.5
49,aspen,TAROFF,wholeplot,1,2.5
50,aspen,TAROFF,microplot,1,14.5
50,aspen,TAROFF,microplot,2,37.5
50,aspen,TAROFF,microplot,3,37.5
50,aspen,TAROFF,microplot,4,2.5
50,aspen,TAROFF,microplot,6,14.5
50,aspen,TAROFF,microplot,7,14.5
50,aspen,TAROFF,microplot,8,2.5
50,aspen,TAROFF,microplot,9,14.5
50,aspen,TAROFF,microplot,10,2.5
50,aspen,TAROFF,subplot,1,2.5
50,aspen,TAROFF,subplot,2,2.5
50,aspen,TAROFF,midplot,1,2.5
50,aspen,TAROFF,wholeplot,1,2.5
51,aspen,TAROFF,microplot,1,37.5
51,aspen,TAROFF,microplot,2,2.5
51,aspen,TAROFF,microplot,6,2.5
51,aspen,TAROFF,microplot,7,14.5
51,aspen,TAROFF,microplot,10,2.5
51,aspen,TAROFF,subplot,1,2.5
51,aspen,TAROFF,subplot,2,2.5
51,aspen,TAROFF,midplot,1,2.5
51,aspen,TAROFF,wholeplot,1,2.5
60,aspen,TAROFF,microplot,1,14.5
60,aspen,TAROFF,microplot,3,14.5
60,aspen,TAROFF,microplot,4,14.5
60,aspen,TAROFF,microplot,5,37.5
60,aspen,TAROFF,microplot,6,62.5
60,aspen,TAROFF,microplot,7,37.5
60,aspen,TAROFF,microplot,8,2.5
60,aspen,TAROFF,microplot,9,14.5
60,aspen,TAROFF,microplot,10,62.5
60,aspen,TAROFF,subplot,1,2.5
60,aspen,TAROFF,subplot,2,2.5
60,aspen,TAROFF,midplot,1,2.5
60,aspen,TAROFF,wholeplot,1,2.5
62,aspen,TAROFF,microplot,1,2.5
62,aspen,TAROFF,microplot,2,2.5
62,aspen,TAROFF,microplot,3,37.5
62,aspen,TAROFF,microplot,4,37.5
62,aspen,TAROFF,microplot,5,85
62,aspen,TAROFF,microplot,6,62.5
62,aspen,TAROFF,microplot,7,37.5
62,aspen,TAROFF,microplot,8,14.5
62,aspen,TAROFF,microplot,9,37.5
62,aspen,TAROFF,microplot,10,2.5
62,aspen,TAROFF,subplot,1,2.5
62,aspen,TAROFF,subplot,2,2.5
62,aspen,TAROFF,midplot,1,2.5
62,aspen,TAROFF,wholeplot,1,2.5
65,aspen,TAROFF,microplot,1,37.5
65,aspen,TAROFF,microplot,2,14.5
65,aspen,TAROFF,microplot,3,2.5
65,aspen,TAROFF,microplot,4,14.5
65,aspen,TAROFF,microplot,5,37.5
65,aspen,TAROFF,microplot,6,14.5
65,aspen,TAROFF,microplot,7,37.5
65,aspen,TAROFF,microplot,8,14.5
65,aspen,TAROFF,microplot,9,2.5
65,aspen,TAROFF,subplot,1,2.5
65,aspen,TAROFF,subplot,2,2.5
65,aspen,TAROFF,midplot,1,2.5
65,aspen,TAROFF,wholeplot,1,2.5
